index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
271,final_quarter,Temperature,69,0.8087687248812568,0.5555555555555556,-0.0025301424917793234,0.03974358974358974
271,final_quarter,Fisher,69,0.8676287906466934,0.75,-0.007046035805626599,0.05594405594405594
276,final_quarter,Semantic,121,0.8957051889987804,0.8571428571428571,-0.023255995122612103,0.05513438735177865
276,final_quarter,Temperature,121,0.9016596667118274,0.8571428571428571,-0.03449532583660749,0.05402173913043479
276,final_quarter,Fisher,121,0.8359165424739192,0.625,-0.03860858962200243,0.03735507246376812
281,final_quarter,Semantic,81,0.8600496838301717,0.5,-0.017537262872628724,0.05897058823529412
281,final_quarter,Temperature,81,0.9157407407407407,0.38461538461538464,0.05085027100271002,0.07727941176470589
281,final_quarter,Fisher,81,0.8706413730803975,0.38461538461538464,-0.010753161698283652,0.061102941176470596
293,final_quarter,Semantic,61,0.8783712321523002,0.75,-0.01117398202009519,0.04825174825174825
293,final_quarter,Temperature,61,0.8805922792173451,0.75,0.015782654680063457,0.04714452214452214
293,final_quarter,Fisher,61,0.8790058170280274,1.0,-0.014291380222104706,0.07325174825174825
315,final_quarter,Semantic,84,0.9224460868684823,0.5,0.025800344234079176,0.05288865546218487
315,final_quarter,Temperature,84,0.835273868583578,0.6363636363636364,-0.016031183557760446,0.051470588235294115
315,final_quarter,Fisher,84,0.9218588640275388,0.5,0.010614559076642705,0.05441176470588235
324,final_quarter,Semantic,75,0.8117496443812232,0.6,0.044982930298719775,0.0801098901098901
324,final_quarter,Temperature,75,0.7891322901849217,0.7777777777777778,-0.009374110953058323,0.054761904761904755
324,final_quarter,Fisher,75,0.8223328591749643,0.45454545454545453,-0.04872261735419631,0.041428571428571426
325,final_quarter,Semantic,90,0.841774704696053,0.6363636363636364,0.05181627361402643,0.08014705882352942
325,final_quarter,Temperature,90,0.9488825780960612,0.8,0.02203893484792361,0.05897058823529412
325,final_quarter,Fisher,90,0.8317487755690002,0.8,0.006670782401119478,0.08639705882352941
336,final_quarter,Semantic,68,0.924800549681261,0.75,0.0025365499866396917,0.04807692307692307
336,final_quarter,Temperature,68,0.8557850135511699,0.4,0.018061228384929576,0.06555944055944055
336,final_quarter,Fisher,68,0.8919723632477001,0.5555555555555556,-0.0005859449555292552,0.046794871794871795
340,final_quarter,Semantic,60,0.7740483467629898,0.5,-0.017013059183106423,0.038181818181818185
340,final_quarter,Temperature,60,0.9108085579327593,0.7142857142857143,-0.003281467074187273,0.0609090909090909
340,final_quarter,Fisher,60,0.7727702139483191,0.3333333333333333,-0.0012392331203111956,0.022727272727272728
346,final_quarter,Semantic,69,0.8200219218122032,0.2727272727272727,-0.019225429302155643,0.08991841491841493
346,final_quarter,Temperature,69,0.7592619656558277,0.4,0.043354037267080744,0.07564102564102564
346,final_quarter,Fisher,69,0.7884910485933505,0.2727272727272727,-0.015000000000000003,0.0488927738927739
352,final_quarter,Semantic,89,0.9580354102826014,0.8,0.00935393258426967,0.07977941176470589
352,final_quarter,Temperature,89,0.7164623765747362,0.2857142857142857,-0.012890704800817162,0.04816176470588236
352,final_quarter,Fisher,89,0.8514130064691865,0.5,0.03707865168539325,0.04602941176470589
357,final_quarter,Semantic,94,0.8945345518910524,1.0,0.011482137051620132,0.07278551771585826
357,final_quarter,Temperature,94,0.8580645161290322,0.8181818181818182,-0.020136545894592357,0.04853801169590642
357,final_quarter,Fisher,94,0.8948379872123686,0.42857142857142855,0.016490264783441098,0.08002235982112144
360,final_quarter,Semantic,55,0.8521645021645023,0.3333333333333333,0.027229437229437235,0.057272727272727274
360,final_quarter,Temperature,55,0.8624819624819627,0.7142857142857143,-0.005934343434343431,0.06636363636363636
360,final_quarter,Fisher,55,0.8923520923520927,0.7142857142857143,-0.05089826839826841,0.04272727272727273
363,final_quarter,Semantic,71,0.927531857813548,0.7777777777777778,0.01221998658618377,0.059157509157509156
363,final_quarter,Temperature,71,0.9227364185110664,0.6,0.015137491616364856,0.06523809523809523
363,final_quarter,Fisher,71,0.9243460764587523,0.7777777777777778,-0.024419852448021466,0.0563003663003663
368,final_quarter,Semantic,69,0.7171355498721228,0.2727272727272727,0.04390573620752649,0.051282051282051266
368,final_quarter,Temperature,69,0.854950675922543,0.16666666666666666,0.019797223237120944,0.07692307692307691
368,final_quarter,Fisher,69,0.7764340518816223,0.2727272727272727,-0.038372305443916704,0.0673076923076923
369,final_quarter,Semantic,91,0.812947921643574,0.8181818181818182,-0.012340340818601692,0.0586343309253526
369,final_quarter,Temperature,91,0.5300684822423953,0.5384615384615384,0.00453973562669215,0.04992690058479532
369,final_quarter,Fisher,91,0.5208472686733556,0.42857142857142855,0.00740086000955566,0.06647746818025455
387,final_quarter,Semantic,206,0.9379478151049978,0.9090909090909091,0.004104987525181286,0.036578520359008174
387,final_quarter,Temperature,206,0.8083689389025591,0.5555555555555556,0.039294065967253176,0.06413998969839792
387,final_quarter,Fisher,206,0.803698860964971,0.4,0.001853274168030832,0.06070856874451226
403,final_quarter,Semantic,58,0.8376449598572704,0.5,0.006087544987541909,0.03363636363636364
403,final_quarter,Temperature,58,0.8935064136085392,0.2,0.009025193023470424,0.038181818181818185
403,final_quarter,Fisher,58,0.5601833338460119,0.3333333333333333,0.030742255990648736,0.05636363636363636
407,final_quarter,Semantic,79,0.8856864654333009,0.3333333333333333,0.008830331061343722,0.05069597069597069
407,final_quarter,Temperature,79,0.7769230769230769,0.3333333333333333,-0.006628529698149947,0.09223443223443223
407,final_quarter,Fisher,79,0.794985394352483,0.45454545454545453,-0.01434396299902629,0.03428571428571428
410,final_quarter,Semantic,65,0.890472027972028,0.5555555555555556,-0.021678321678321677,0.039743589743589734
410,final_quarter,Temperature,65,0.8739947552447552,0.75,-0.048079108391608394,0.028205128205128206
410,final_quarter,Fisher,65,0.9631555944055944,0.75,0.017423513986013987,0.05128205128205128
417,final_quarter,Semantic,82,0.8274724915923859,0.8,-0.006825132508353196,0.05522058823529412
417,final_quarter,Temperature,82,0.9194392747140323,0.6363636363636364,0.04720888975958033,0.05301470588235294
417,final_quarter,Fisher,82,0.8261229198637368,0.8,0.03581371556687455,0.06183823529411765
418,final_quarter,Semantic,137,0.9616274945395484,0.6470588235294118,0.024303209065282726,0.06666381766381765
418,final_quarter,Temperature,137,0.8343989769820971,0.5555555555555556,0.027011499617301694,0.05035327635327634
418,final_quarter,Fisher,137,0.8717447308977541,0.6470588235294118,0.003087721918345245,0.05435897435897437
419,final_quarter,Semantic,57,0.834197562872699,0.5,-0.039561187451387085,0.0609090909090909
419,final_quarter,Temperature,57,0.9091910811511538,0.5,-0.03855003889032928,0.05090909090909092
419,final_quarter,Fisher,57,0.8315400570391496,0.5,-0.03952553798288825,0.050909090909090904
420,final_quarter,Semantic,67,0.8783621996967038,0.5555555555555556,-0.006107829834783302,0.05576923076923076
420,final_quarter,Temperature,67,0.8250059861122199,0.16666666666666666,-0.027358528214542266,0.03205128205128205
