index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
0,final_quarter,Semantic,70,0.8660134721371708,0.2727272727272727,0.0057335316245297864,0.0768065268065268
0,final_quarter,Temperature,70,0.7009535473711836,0.4,-0.03796518239874027,0.05128205128205128
0,final_quarter,Fisher,70,0.787385180649112,0.16666666666666666,-0.002799405126410641,0.05576923076923076
1,final_quarter,Semantic,80,0.537177684013127,0.14285714285714285,0.018146976090014068,0.04095238095238095
1,final_quarter,Temperature,80,0.49985935302391,0.14285714285714285,0.012552742616033761,0.04963369963369964
1,final_quarter,Fisher,80,0.41915142991092363,0.23076923076923078,0.012703938115330524,0.048095238095238094
16,final_quarter,Semantic,70,0.7031230863441519,0.2727272727272727,0.025357361560668357,0.06410256410256411
16,final_quarter,Temperature,70,0.6757938937975679,0.4,0.03173475636427259,0.08304195804195803
16,final_quarter,Fisher,70,0.549470737468288,0.2727272727272727,-0.028594173738080653,0.05576923076923076
20,final_quarter,Semantic,81,0.691237579042457,0.38461538461538464,-0.018082655826558266,0.06801470588235295
20,final_quarter,Temperature,81,0.5224254742547425,0.38461538461538464,0.05434733514001805,0.06207983193277311
20,final_quarter,Fisher,81,0.5423441734417344,0.2,0.0038121047877145466,0.05772058823529412
24,final_quarter,Semantic,81,0.7032746160794942,0.5,-0.018367208672086716,0.05558823529411765
24,final_quarter,Temperature,81,0.6437443541102077,0.125,-0.046939927732610666,0.048161764705882355
24,final_quarter,Fisher,81,0.42689701897018967,0.38461538461538464,-0.023829042457091238,0.06808823529411764
38,final_quarter,Semantic,76,0.6482296650717703,0.3333333333333333,-0.027972658920027343,0.0663003663003663
38,final_quarter,Temperature,76,0.8244155844155845,0.3333333333333333,-0.0014928229665071757,0.0563003663003663
38,final_quarter,Fisher,76,0.6589747095010252,0.23076923076923078,-0.01835816814764183,0.041428571428571426
49,final_quarter,Semantic,73,0.9164506972726152,0.3333333333333333,0.022747747747747755,0.06677655677655678
49,final_quarter,Temperature,73,0.8373441935085771,0.45454545454545453,0.010633407379982723,0.0657142857142857
49,final_quarter,Fisher,73,0.8625509070714551,0.3333333333333333,-0.0030667653955325164,0.048571428571428564
51,final_quarter,Semantic,60,0.5869408168935816,0.2,-0.0021561544873575996,0.04272727272727274
51,final_quarter,Temperature,60,0.6519033064740207,0.2,-0.04203389830508475,0.06757575757575757
51,final_quarter,Fisher,60,0.7836065573770493,0.3333333333333333,0.0476521255904418,0.050909090909090904
55,final_quarter,Semantic,106,0.6676020857999345,0.375,0.014952767211628085,0.062493734335839615
55,final_quarter,Temperature,106,0.6348137138826612,0.375,0.0042678288031841195,0.06281537176274019
55,final_quarter,Fisher,106,0.7754288737184171,0.375,-0.009766984910698542,0.03904761904761904
57,final_quarter,Semantic,94,0.7395368999024672,0.1111111111111111,-0.015856662933930572,0.0655486756105951
57,final_quarter,Temperature,94,0.7393490589892714,0.17647058823529413,-0.010772676371780516,0.05273477812177503
57,final_quarter,Fisher,94,0.8210020590253946,0.3333333333333333,0.015469421666726869,0.05380116959064327
60,final_quarter,Semantic,75,0.8690753911806542,0.3333333333333333,0.018418207681365577,0.06142857142857142
60,final_quarter,Temperature,75,0.7368990042674252,0.45454545454545453,0.005955903271692745,0.05809523809523809
60,final_quarter,Fisher,75,0.7177524893314366,0.23076923076923078,0.051497866287339975,0.07238095238095238
64,final_quarter,Semantic,63,0.7223982334869432,0.2727272727272727,-0.020000480030721968,0.058974358974358966
64,final_quarter,Temperature,63,0.7301267281105991,0.2727272727272727,-0.019422043010752687,0.06730769230769232
64,final_quarter,Fisher,63,0.7773617511520738,0.5555555555555556,0.013829685099846403,0.08304195804195803
70,final_quarter,Semantic,66,0.6976098528337336,0.16666666666666666,-0.0023901471662665704,0.08012820512820512
70,final_quarter,Temperature,66,0.8037365619455173,0.2727272727272727,-0.03580002087464774,0.06025641025641025
70,final_quarter,Fisher,66,0.7417806074522494,0.2727272727272727,-0.030180565702953764,0.05979020979020979
71,final_quarter,Semantic,58,0.6103232950875143,0.3333333333333333,-0.020714263742348273,0.04181818181818182
71,final_quarter,Temperature,58,0.4745455104740226,0.0,-0.01549109477375496,0.06
71,final_quarter,Fisher,58,0.23165892522070816,0.0,-0.01767202928419822,0.05272727272727272
74,final_quarter,Semantic,73,0.6169011477230656,0.3333333333333333,0.027947982228804152,0.06736263736263737
74,final_quarter,Temperature,73,0.838732568184623,0.3333333333333333,0.04330803406145872,0.08985347985347986
74,final_quarter,Fisher,73,0.6739787732938419,0.45454545454545453,0.021143403677650253,0.06285714285714285
88,final_quarter,Semantic,86,0.5979055615830935,0.2857142857142857,0.010965611585452142,0.07264705882352941
88,final_quarter,Temperature,86,0.6124722864286051,0.38461538461538464,0.029898580121703856,0.0657563025210084
88,final_quarter,Fisher,86,0.33421387801311375,0.125,0.011743950186329543,0.05816176470588236
94,final_quarter,Semantic,60,0.38032786885245906,0.3333333333333333,-0.025382050569602677,0.061818181818181814
94,final_quarter,Temperature,60,0.27879966657404837,0.3333333333333333,0.0025951653237010278,0.06636363636363637
94,final_quarter,Fisher,60,0.8127813281467076,0.5,-0.015751597666018337,0.05181818181818182
95,final_quarter,Semantic,105,0.6968380675927845,0.29411764705882354,0.028828011611030473,0.06067251461988303
95,final_quarter,Temperature,105,0.3332262077545096,0.29411764705882354,-0.0018422143893841996,0.04956140350877193
95,final_quarter,Fisher,105,0.3640887414472321,0.1,-0.0048289446402653945,0.046942355889724306
99,final_quarter,Semantic,115,0.6900181488203267,0.14285714285714285,-0.010129803519292983,0.05677583286278938
99,final_quarter,Temperature,115,0.7190483705515663,0.2,0.006896946263710247,0.06846414455110107
99,final_quarter,Fisher,115,0.5946105894421211,0.2631578947368421,-0.02998106210052869,0.05482778091473743
105,final_quarter,Semantic,155,0.7980342238406755,0.28,0.026673648931713444,0.06452196466656979
105,final_quarter,Temperature,155,0.6593632174277335,0.391304347826087,0.011675260223647321,0.05774882144181366
105,final_quarter,Fisher,155,0.5585930198833424,0.23076923076923078,0.01615465179981309,0.044176598336776306
106,final_quarter,Semantic,103,0.5910468743135792,0.047619047619047616,0.00533156877388745,0.04670426065162907
106,final_quarter,Temperature,103,0.45554188815182534,0.29411764705882354,0.03456541317049599,0.056428571428571425
106,final_quarter,Fisher,103,0.8205750560119492,0.29411764705882354,0.046079163554891715,0.0503968253968254
107,final_quarter,Semantic,128,0.7351446621497894,0.5294117647058824,-0.0031364447903314404,0.05802173913043478
107,final_quarter,Temperature,128,0.8275155649148508,0.625,-0.00010443371177439632,0.059259834368530016
107,final_quarter,Fisher,128,0.7384636513459073,0.3,-0.01695459851675517,0.05623188405797101
108,final_quarter,Semantic,190,0.6937124661566658,0.52,-0.0007348213465601192,0.055411060411060406
108,final_quarter,Temperature,190,0.5327848416853652,0.46153846153846156,0.008344421262580538,0.05116434616434616
108,final_quarter,Fisher,190,0.4912096996417747,0.4074074074074074,-0.003857462154513683,0.03955535367300074
110,final_quarter,Semantic,85,0.7332225913621262,0.2857142857142857,0.012298221614227087,0.06522058823529411
110,final_quarter,Temperature,85,0.7603869454758647,0.2,0.0001592730115301956,0.07147058823529412
110,final_quarter,Fisher,85,0.8676959155755326,0.38461538461538464,-0.011396325972249363,0.05889705882352941
111,final_quarter,Semantic,51,0.8241628959276018,0.3333333333333333,-0.014357466063348414,0.06090909090909091
111,final_quarter,Temperature,51,0.6627149321266969,0.5,-0.0487918552036199,0.07348484848484847
111,final_quarter,Fisher,51,0.8171945701357465,0.3333333333333333,-0.004090497737556565,0.04090909090909091
113,final_quarter,Semantic,114,0.8320325631315689,0.6,0.0008242036410765249,0.04963297571993224
113,final_quarter,Temperature,114,0.6182904355926369,0.4117647058823529,-0.007598469046799375,0.04728966685488424
113,final_quarter,Fisher,114,0.5386322674712947,0.2631578947368421,0.024325145298799138,0.06911349520045171
115,final_quarter,Semantic,86,0.6288315486579555,0.2,-0.028961743478465963,0.08119747899159664
115,final_quarter,Temperature,86,0.6920798150856172,0.2,-0.005919147129581582,0.07147058823529412
115,final_quarter,Fisher,86,0.49442898249917444,0.2857142857142857,-0.008512665691777912,0.07183823529411765
126,final_quarter,Semantic,72,0.821531931313911,0.45454545454545453,0.0028651360216091033,0.08212454212454212
126,final_quarter,Temperature,72,0.7914013762942956,0.6,-0.03426426136729051,0.0701098901098901
126,final_quarter,Fisher,72,0.6385619653997041,0.3333333333333333,0.026509743391858003,0.07450549450549451
128,final_quarter,Semantic,66,0.8570086629788124,0.4,0.013764742719966605,0.0662004662004662
128,final_quarter,Temperature,66,0.86076609957207,0.2727272727272727,0.004421250391399646,0.03461538461538462
128,final_quarter,Fisher,66,0.9013464147792507,0.5555555555555556,-0.047871829662874454,0.06346153846153847
129,final_quarter,Semantic,122,0.7545642899864846,0.23809523809523808,0.01918009655641876,0.03902173913043479
129,final_quarter,Temperature,122,0.8450471051248922,0.3,-0.0002716268864355068,0.04268840579710146
129,final_quarter,Fisher,122,0.5586228318589919,0.23809523809523808,-0.00806982991927196,0.05044598155467721
130,final_quarter,Semantic,78,0.8641611553003957,0.45454545454545453,0.023413295565194288,0.027142857142857142
130,final_quarter,Temperature,78,0.8391481935785734,0.6,3.793674679751283e-05,0.04534798534798534
130,final_quarter,Fisher,78,0.8661591572983977,0.45454545454545453,-0.042792650387587096,0.05809523809523809
133,final_quarter,Semantic,59,0.8355932203389832,0.2,0.003512565751022794,0.0609090909090909
133,final_quarter,Temperature,59,0.573115137346581,0.2,-0.038462887200467574,0.07181818181818181
133,final_quarter,Fisher,59,0.6125657510227938,0.09090909090909091,-0.07553185271770896,0.048181818181818194
134,final_quarter,Semantic,52,0.6730982668829505,0.2,-0.013365491334414753,0.06545454545454546
134,final_quarter,Temperature,52,0.7392640655681721,0.7142857142857143,0.009596175189959887,0.06636363636363636
134,final_quarter,Fisher,52,0.5188252369162468,0.2,0.024797233842738832,0.0809090909090909
171,final_quarter,Semantic,61,0.7419883659439449,0.2727272727272727,0.057567424643046004,0.08222610722610721
171,final_quarter,Temperature,61,0.6978318350079322,0.2727272727272727,-0.020182443151771545,0.0944055944055944
171,final_quarter,Fisher,61,0.31623479640401897,0.16666666666666666,-0.008918561607615016,0.06043123543123543
175,final_quarter,Semantic,62,0.8647729848152905,0.5555555555555556,-0.018040341467099798,0.05128205128205128
175,final_quarter,Temperature,62,0.5856060033743798,0.4,-0.009516254941955626,0.06282051282051282
175,final_quarter,Fisher,62,0.6815995567978645,0.16666666666666666,-0.027470977814711296,0.05512820512820512
178,final_quarter,Semantic,65,0.7453671328671329,0.07692307692307693,0.008323863636363634,0.0564102564102564
178,final_quarter,Temperature,65,0.7237762237762237,0.16666666666666666,0.0032823426573426566,0.0641025641025641
178,final_quarter,Fisher,65,0.6378933566433567,0.07692307692307693,0.0125152972027972,0.07837995337995338
179,final_quarter,Semantic,61,0.7696456901110523,0.16666666666666666,-0.02311739820200951,0.05209790209790209
179,final_quarter,Temperature,61,0.7511898466419882,0.16666666666666666,0.022596509783183494,0.07837995337995338
179,final_quarter,Fisher,61,0.7529878371232152,0.2727272727272727,0.006594394500264403,0.06923076923076923
190,final_quarter,Semantic,85,0.7801641586867306,0.125,-0.009324799687316788,0.04522058823529411
190,final_quarter,Temperature,85,0.7626929841704124,0.2,-0.02151651358217706,0.051470588235294115
190,final_quarter,Fisher,85,0.7412155559898378,0.38461538461538464,0.02405217901113934,0.0795063025210084
192,final_quarter,Semantic,84,0.45167561000303735,0.2,-0.00544801052951302,0.06816176470588235
192,final_quarter,Temperature,84,0.838108737470892,0.5,0.010774526678141135,0.04602941176470589
192,final_quarter,Fisher,84,0.7779285208059127,0.38461538461538464,0.002603017110458637,0.061470588235294124
195,final_quarter,Semantic,54,0.790432628168477,0.5,0.08404040404040405,0.08454545454545453
195,final_quarter,Temperature,54,0.7855536497045931,0.3333333333333333,0.034453973699256714,0.07212121212121211
195,final_quarter,Fisher,54,0.7789212883552504,0.3333333333333333,-0.00442919763674481,0.08303030303030302
199,final_quarter,Semantic,134,0.6522051397149591,0.21739130434782608,-0.005018765820022695,0.06317378917378916
199,final_quarter,Temperature,134,0.7005448945747453,0.47368421052631576,-0.012716866793850295,0.07266381766381766
199,final_quarter,Fisher,134,0.6766892355266276,0.16666666666666666,0.03212957767553212,0.0439088319088319
201,final_quarter,Semantic,211,0.5795991364443479,0.2222222222222222,-0.016434639312221357,0.07158196889053385
201,final_quarter,Temperature,211,0.6868077822204623,0.2222222222222222,0.007184757476271382,0.06525696905118944
201,final_quarter,Fisher,211,0.6222914883560507,0.2222222222222222,-0.026805929919137467,0.04411109310428653
202,final_quarter,Semantic,132,0.7005734321925562,0.2727272727272727,-0.0104976180910291,0.054643874643874636
202,final_quarter,Temperature,132,0.7570244139147312,0.4,-0.004579109119085012,0.05019373219373219
202,final_quarter,Fisher,132,0.4982598759215874,0.16666666666666666,-0.0018580455302030243,0.07183537718320326
208,final_quarter,Semantic,80,0.48802156586966716,0.23076923076923078,-0.016176746366619782,0.054761904761904755
208,final_quarter,Temperature,80,0.4942569151429912,0.3333333333333333,0.0034024847632442576,0.058571428571428566
208,final_quarter,Fisher,80,0.6065869667135491,0.6,0.027187060478199722,0.052380952380952375
213,final_quarter,Semantic,135,0.8647449029362989,0.21739130434782608,0.0071397912398790345,0.05208262108262107
213,final_quarter,Temperature,135,0.8123207491952005,0.3333333333333333,-0.004725148765974051,0.055741360089186176
213,final_quarter,Fisher,135,0.844059116183787,0.21739130434782608,-0.00041971514974149094,0.05186894586894586
231,final_quarter,Semantic,145,0.7269209573295543,0.36363636363636365,-0.009608526216343885,0.04529493495010736
231,final_quarter,Temperature,145,0.6728192410643992,0.15384615384615385,0.007829672492520862,0.048852679887162645
231,final_quarter,Fisher,145,0.5831601322626356,0.2,-0.007241379310344825,0.04132668098185339
233,final_quarter,Semantic,93,0.6343737877114975,0.1111111111111111,-0.015395690967145114,0.06023391812865497
233,final_quarter,Temperature,93,0.676255557876518,0.25,0.002947539613858136,0.07530099759201928
233,final_quarter,Fisher,93,0.5125928799498671,0.1111111111111111,-0.014092387574229356,0.04649122807017544
235,final_quarter,Semantic,67,0.6148535397876926,0.2727272727272727,0.05363157474658793,0.06346153846153846
235,final_quarter,Temperature,67,0.7473461569159551,0.4,-0.011680900311277841,0.07837995337995338
235,final_quarter,Fisher,67,0.6736371617846597,0.5555555555555556,-0.018780429403783227,0.06282051282051283
238,final_quarter,Semantic,68,0.7658128793373286,0.16666666666666666,-0.06851166164064587,0.04889277389277389
238,final_quarter,Temperature,68,0.7862350650837882,0.16666666666666666,-0.02906057945566286,0.035256410256410256
238,final_quarter,Fisher,68,0.6782074283314882,0.07692307692307693,0.044543268313165615,0.0997086247086247
240,final_quarter,Semantic,55,0.773809523809524,0.5,-0.010710678210678216,0.11136363636363637
240,final_quarter,Temperature,55,0.5487734487734489,0.5,0.020512265512265513,0.061818181818181814
240,final_quarter,Fisher,55,0.7103174603174606,0.3333333333333333,-0.00753607503607504,0.045454545454545456
251,final_quarter,Semantic,106,0.4857042093860997,0.1,0.006221125022041971,0.060075187969924816
251,final_quarter,Temperature,106,0.3074136584628561,0.15789473684210525,0.01819281053983928,0.052218045112781955
251,final_quarter,Fisher,106,0.7116054109882359,0.375,-0.01997984734362798,0.0419423558897243
257,final_quarter,Semantic,55,0.8764069264069266,0.5,0.013979076479076476,0.05393939393939393
257,final_quarter,Temperature,55,0.7585137085137086,0.3333333333333333,-0.019354256854256856,0.04636363636363637
257,final_quarter,Fisher,55,0.8666666666666668,0.2,-0.007792207792207793,0.057272727272727274
259,final_quarter,Semantic,59,0.6786674459380481,0.3333333333333333,0.02643191116306253,0.057272727272727274
259,final_quarter,Temperature,59,0.8542957334891877,0.2,-0.007419637638807719,0.0609090909090909
259,final_quarter,Fisher,59,0.7241379310344829,0.2,0.027340736411455298,0.07181818181818181
264,final_quarter,Semantic,64,0.6583791208791208,0.2727272727272727,0.029532967032967032,0.04807692307692308
