index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
87,final_quarter,Temperature,78,0.6937745798505293,0.45454545454545453,0.02612071472830967,0.058571428571428566
87,final_quarter,Fisher,78,0.4924063278493658,0.06666666666666667,-0.030129364306579497,0.06285714285714286
93,final_quarter,Semantic,69,0.6651443185970041,0.4,-0.0006558275484106691,0.049533799533799536
93,final_quarter,Temperature,69,0.6821702594081112,0.4,0.0270094994519547,0.05868298368298368
93,final_quarter,Fisher,69,0.4872122762148338,0.5555555555555556,-0.016136280599196202,0.05337995337995338
94,final_quarter,Semantic,62,0.8555060310745134,0.4,0.007403490216816503,0.04294871794871794
94,final_quarter,Temperature,62,0.5614313414419179,0.2727272727272727,0.01726725592405127,0.0641025641025641
94,final_quarter,Fisher,62,0.7418851199919418,0.2727272727272727,0.005252952582407893,0.05128205128205128
97,final_quarter,Semantic,78,0.8312320590801603,0.6,0.029221411499892512,0.054871794871794874
97,final_quarter,Temperature,78,0.8098610250508984,0.6,0.004363990439939807,0.059157509157509156
97,final_quarter,Fisher,78,0.8637817878324207,0.7777777777777778,-0.004644722366241352,0.05095238095238095
102,final_quarter,Semantic,88,0.7917473847345992,0.8,-0.013749075411221867,0.06441176470588235
102,final_quarter,Temperature,88,0.8720545243210879,0.5,-0.002640801662498678,0.05514705882352942
102,final_quarter,Fisher,88,0.7872213025254483,0.6363636363636364,0.01158289598816527,0.05191176470588236
103,final_quarter,Semantic,84,0.9565455097701733,0.6363636363636364,-0.004064999493773413,0.0820063025210084
103,final_quarter,Temperature,84,0.9310114407208666,0.8,-0.04737167156019035,0.04602941176470589
103,final_quarter,Fisher,84,0.9592386352131215,0.8,0.017994330262225376,0.04933823529411765
104,final_quarter,Semantic,91,0.7873228221054308,0.5384615384615384,0.019972129319955408,0.06951754385964912
104,final_quarter,Temperature,91,0.8241758241758242,0.6666666666666666,0.012177894569198915,0.03742690058479532
104,final_quarter,Fisher,91,0.7528746615703138,0.8181818181818182,-0.04258480649784997,0.06630116959064328
105,final_quarter,Semantic,106,0.6597223971584756,0.29411764705882354,-0.014102325112728922,0.05666666666666668
105,final_quarter,Temperature,106,0.7206942590120161,0.4666666666666667,-0.02605335415774492,0.06320802005012532
105,final_quarter,Fisher,106,0.7608685794896339,0.29411764705882354,0.03093029699977328,0.046428571428571444
106,final_quarter,Semantic,67,0.8054513528613617,1.0,0.0038091627424375494,0.06235431235431236
106,final_quarter,Temperature,67,0.8443211748742918,0.75,0.023110383909330363,0.05961538461538461
106,final_quarter,Fisher,67,0.7396041184452072,0.4,-0.01850905898315907,0.05961538461538461
107,final_quarter,Semantic,77,0.6261633103738367,0.14285714285714285,0.0340251853409748,0.06285714285714285
107,final_quarter,Temperature,77,0.8307744886692254,0.23076923076923078,0.011935432988064563,0.03761904761904762
107,final_quarter,Fisher,77,0.5762921289237078,0.23076923076923078,0.0016286345233713722,0.059157509157509156
110,final_quarter,Semantic,76,0.5106493506493506,0.23076923076923078,-0.04146138072453862,0.04
110,final_quarter,Temperature,76,0.7485714285714286,0.3333333333333333,0.012571428571428563,0.07736263736263735
110,final_quarter,Fisher,76,0.6351606288448394,0.23076923076923078,-0.021089542036910457,0.05582417582417583
113,final_quarter,Semantic,71,0.2764587525150905,0.06666666666666667,-0.041666666666666664,0.05523809523809523
113,final_quarter,Temperature,71,0.710093896713615,0.14285714285714285,0.009451710261569417,0.054761904761904755
113,final_quarter,Fisher,71,0.5055667337357478,0.14285714285714285,0.018247820254862504,0.08106227106227104
119,final_quarter,Semantic,75,0.836529160739687,0.23076923076923078,-0.011655761024182077,0.07106227106227106
119,final_quarter,Temperature,75,0.7098150782361309,0.23076923076923078,0.07637126600284494,0.08699633699633699
119,final_quarter,Fisher,75,0.553172119487909,0.23076923076923078,-0.013928876244665716,0.048095238095238094
120,final_quarter,Semantic,80,0.7639474917955931,0.45454545454545453,0.004304969526488513,0.07391941391941391
120,final_quarter,Temperature,80,0.8800046882325363,0.6,0.008806844819503053,0.04428571428571428
120,final_quarter,Fisher,80,0.618987341772152,0.45454545454545453,-0.016429910923581804,0.0563003663003663
121,final_quarter,Semantic,78,0.793447059269844,0.6,-0.04704662426181413,0.03047619047619048
121,final_quarter,Temperature,78,0.8388446996041933,0.6,0.011984218313332231,0.08271062271062271
121,final_quarter,Fisher,78,0.7343416077593292,0.6,-0.006174837820407439,0.06010989010989011
122,final_quarter,Semantic,73,0.9108663457978528,0.23076923076923078,0.009283598667160307,0.07604395604395604
122,final_quarter,Temperature,73,0.9433851659879059,0.6,0.04843267925459707,0.04047619047619048
122,final_quarter,Fisher,73,0.8210230778723931,0.3333333333333333,-0.02707176354436629,0.05677655677655676
124,final_quarter,Semantic,80,0.4056024378809189,0.23076923076923078,-0.025316455696202535,0.04047619047619048
124,final_quarter,Temperature,80,0.6310360993905297,0.23076923076923078,-0.016601031411157995,0.05736263736263736
124,final_quarter,Fisher,80,0.5609235818096578,0.3333333333333333,-0.004977730895452415,0.062380952380952384
125,final_quarter,Semantic,66,0.8904915979542847,0.2727272727272727,0.002987162091639702,0.05786713286713287
125,final_quarter,Temperature,66,0.9300281807744495,0.4,-0.0060432105208224575,0.05576923076923077
125,final_quarter,Fisher,66,0.9398810145078803,0.5555555555555556,0.011648053439098216,0.05128205128205129
153,final_quarter,Semantic,81,0.827393857271906,0.2,0.06252597109304425,0.06735294117647059
153,final_quarter,Temperature,81,0.870144534778681,0.2,0.02807023486901536,0.062279411764705896
153,final_quarter,Fisher,81,0.7172990063233966,0.125,0.04109981933152665,0.05227941176470589
158,final_quarter,Semantic,67,0.7416393965998883,0.2727272727272727,-0.046863277196903204,0.06107226107226107
158,final_quarter,Temperature,67,0.7364115252613938,0.2727272727272727,-0.022982680181977817,0.06637529137529137
158,final_quarter,Fisher,67,0.7037273525421025,0.2727272727272727,0.010202330593024183,0.06491841491841491
164,final_quarter,Semantic,60,0.8154487357599335,0.2,-0.06171158655181995,0.047272727272727265
164,final_quarter,Temperature,60,0.5944429008057794,0.09090909090909091,-0.005690469574881913,0.08212121212121211
164,final_quarter,Fisher,60,0.6869686023895528,0.09090909090909091,-0.005006946373992774,0.06181818181818181
174,final_quarter,Semantic,95,0.470996640537514,0.25,0.020380739081746924,0.06905744754041968
174,final_quarter,Temperature,95,0.4009378499440089,0.25,0.028630319148936177,0.06291709666322669
174,final_quarter,Fisher,95,0.5463605823068309,0.3333333333333333,-0.023248880179171334,0.06315789473684211
175,final_quarter,Semantic,71,0.9085848423876591,0.3333333333333333,0.020026827632461434,0.06677655677655676
175,final_quarter,Temperature,71,0.8648893360160965,0.45454545454545453,-0.01347250167672703,0.059157509157509156
175,final_quarter,Fisher,71,0.7727699530516431,0.3333333333333333,0.0062575452716297775,0.08106227106227105
176,final_quarter,Semantic,75,0.6787482219061166,0.45454545454545453,0.007719772403982933,0.048095238095238094
176,final_quarter,Temperature,75,0.7347368421052631,0.6,-0.029539118065433856,0.054761904761904755
176,final_quarter,Fisher,75,0.7464011379800853,0.45454545454545453,0.04205120910384068,0.048095238095238094
178,final_quarter,Semantic,68,0.6841241363514905,0.16666666666666666,0.022575104019544222,0.09312354312354312
178,final_quarter,Temperature,68,0.8145970912699928,0.75,-0.03177081345192197,0.06346153846153846
178,final_quarter,Fisher,68,0.7437111119593847,0.16666666666666666,-0.046679009046837416,0.06171328671328671
180,final_quarter,Semantic,94,0.3471805801394357,0.25,-0.038349167359029004,0.069453044375645
180,final_quarter,Temperature,94,0.7357945309395658,0.42857142857142855,-0.03343929487411047,0.0501547987616099
180,final_quarter,Fisher,94,0.39145323844958996,0.3333333333333333,0.012432901058411302,0.06676986584107328
181,final_quarter,Semantic,76,0.521531100478469,0.14285714285714285,-0.02777033492822966,0.05963369963369962
181,final_quarter,Temperature,76,0.4635406698564593,0.23076923076923078,-0.04200956937799043,0.06238095238095237
181,final_quarter,Fisher,76,0.45301435406698565,0.14285714285714285,0.007198906356801091,0.06296703296703296
188,final_quarter,Semantic,82,0.5983718070112428,0.5,-0.030567799653900152,0.06889705882352941
188,final_quarter,Temperature,82,0.7505033684875001,0.2857142857142857,-0.010500538740327164,0.058529411764705885
188,final_quarter,Fisher,82,0.719833262589654,0.38461538461538464,-0.02988974869668375,0.05889705882352941
196,final_quarter,Semantic,68,0.948925449478948,0.5555555555555556,0.008323472153299991,0.06743589743589742
196,final_quarter,Temperature,68,0.7520326754971942,0.5555555555555556,-0.024689849982822466,0.05192307692307692
196,final_quarter,Fisher,68,0.9333893193877161,0.5555555555555556,-0.019235026911478412,0.07243589743589744
