index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
265,final_quarter,Semantic,83,0.7142017547542084,0.5,0.007674950673775237,0.057352941176470586
265,final_quarter,Temperature,83,0.8512237101716971,0.5,-0.02685760463456614,0.03272058823529411
265,final_quarter,Fisher,83,0.8602913395743251,0.6363636363636364,0.031044036774274798,0.0826470588235294
267,final_quarter,Semantic,74,0.7693298778230283,0.23076923076923078,0.03362310255460941,0.07666666666666666
267,final_quarter,Temperature,74,0.8464568678267307,0.6,-0.010215475749722319,0.04582417582417582
267,final_quarter,Fisher,74,0.8251314328026654,0.3333333333333333,-0.004276934468715284,0.06736263736263737
272,final_quarter,Semantic,122,0.5785950082776807,0.3684210526315789,-0.0038989362932512956,0.0405
272,final_quarter,Temperature,122,0.8199001391179065,0.5294117647058824,0.020579867226663055,0.07263664596273291
272,final_quarter,Fisher,122,0.6220024386939439,0.3,0.007830917219888902,0.06530105401844531
277,final_quarter,Semantic,100,0.876183618361836,0.3333333333333333,-0.011327932793279332,0.04203216374269005
277,final_quarter,Temperature,100,0.9177797779777976,0.8181818181818182,0.015410141014101408,0.04683522531819746
277,final_quarter,Fisher,100,0.7873267326732674,0.3333333333333333,-0.027868586858685863,0.051754385964912275
292,final_quarter,Semantic,72,0.9166505884622808,1.0,-0.017367676377902118,0.05963369963369963
292,final_quarter,Temperature,72,0.9723454884558493,0.6,-0.04747089845006111,0.0519047619047619
292,final_quarter,Fisher,72,0.9339185799729887,0.6,0.031027718824361707,0.0557142857142857
312,final_quarter,Semantic,82,0.8375725122713075,0.2,0.00488893242346078,0.061470588235294124
312,final_quarter,Temperature,82,0.9016118675242978,0.38461538461538464,0.0031116335259738135,0.04191176470588236
312,final_quarter,Fisher,82,0.7900762943372406,0.2,0.010788955279111025,0.05669117647058823
327,final_quarter,Semantic,65,0.8293269230769231,0.2727272727272727,0.0066958041958041946,0.06555944055944055
327,final_quarter,Temperature,65,0.8928758741258742,0.4,0.00043706293706293755,0.05833333333333333
327,final_quarter,Fisher,65,0.9260052447552447,0.2727272727272727,-0.012701048951048951,0.05448717948717948
329,final_quarter,Semantic,73,0.9104344070097496,0.6,-0.06456867826730842,0.03428571428571429
329,final_quarter,Temperature,73,0.8718684437862522,0.6,-0.03908583240775022,0.06296703296703296
329,final_quarter,Fisher,73,0.8858756016290263,0.45454545454545453,-0.033720535604097254,0.04428571428571428
340,final_quarter,Semantic,77,0.9158998895841001,0.7777777777777778,0.048270150901729855,0.06344322344322344
340,final_quarter,Temperature,77,0.8515431936484567,0.7777777777777778,-0.0114333035385667,0.06285714285714286
340,final_quarter,Fisher,77,0.931805037068195,0.7777777777777778,-0.016897576108102427,0.041428571428571426
342,final_quarter,Semantic,69,0.8310924369747901,0.4,0.021720862257946654,0.058974358974358966
342,final_quarter,Temperature,69,0.812130069419072,0.4,-0.04602849835586409,0.028205128205128206
342,final_quarter,Fisher,69,0.7461088783339423,0.4,-0.008494702228717569,0.06491841491841491
346,final_quarter,Semantic,68,0.8708630759247242,0.4,-0.005626598465473143,0.038461538461538464
346,final_quarter,Temperature,68,0.8023056075123104,1.0,-0.03941481849066687,0.027564102564102567
