index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
1,final_quarter,Semantic,107,0.4513705205822998,0.2222222222222222,0.011183604694449342,0.044323308270676695
1,final_quarter,Temperature,107,0.005378240169282313,0.15789473684210525,-0.02813338819334234,0.04904761904761905
1,final_quarter,Fisher,107,0.2880542330374811,0.2222222222222222,-0.005156351025686235,0.07168583222762791
2,final_quarter,Semantic,103,0.9031103105917497,0.375,0.022277379958704924,0.04642857142857143
2,final_quarter,Temperature,103,0.7553046610727937,0.4666666666666667,-0.024611211176031288,0.04357142857142858
2,final_quarter,Fisher,103,0.7677151517813996,0.2222222222222222,0.009302376663884376,0.0543233082706767
20,final_quarter,Semantic,80,0.6390764181903422,0.14285714285714285,-0.011571729957805909,0.060219780219780215
20,final_quarter,Temperature,80,0.5868026254102204,0.23076923076923078,0.015598921706516644,0.04428571428571428
20,final_quarter,Fisher,80,0.5097280825128927,0.23076923076923078,-0.02295475855602438,0.07963369963369962
24,final_quarter,Semantic,72,0.7683130747958069,0.3333333333333333,-0.04137565116727764,0.06355311355311355
24,final_quarter,Temperature,72,0.7449996784359124,0.0,-0.009772332625892347,0.08439560439560438
24,final_quarter,Fisher,72,0.7941668274487106,0.3333333333333333,0.0406987587626214,0.08164835164835164
32,final_quarter,Semantic,71,0.5829309188464117,0.06666666666666667,0.06808853118712274,0.06619047619047617
32,final_quarter,Temperature,71,0.5235747820254861,0.14285714285714285,0.0262038900067069,0.10091575091575092
32,final_quarter,Fisher,71,0.5250167672702883,0.0,0.00018443997317236575,0.05142857142857142
45,final_quarter,Semantic,90,0.35188706424661476,0.125,0.0023533769601185306,0.05183823529411765
45,final_quarter,Temperature,90,0.5042021648763222,0.2,0.0124179939910277,0.06926470588235294
45,final_quarter,Fisher,90,0.36915668601061863,0.125,-0.03494093921060213,0.03272058823529412
57,final_quarter,Semantic,82,0.7669376693766938,0.5,0.02074204677789749,0.08691176470588236
57,final_quarter,Temperature,82,0.8137808687323822,0.6363636363636364,-0.02127208019068142,0.05477941176470589
