checkpoint,method,n,mean_spearman,sem_spearman,mean_top10_jaccard,sem_top10_jaccard,mean_random_floor_spearman,sem_random_floor_spearman,mean_random_floor_top10_jaccard,sem_random_floor_top10_jaccard
final_quarter,Semantic,200,0.6267164049392742,0.011534537994777475,0.2849793690141988,0.01182521948400005,0.0002085579546730812,0.0017701633327290758,0.059371767547757234,0.0009861044736583886
final_quarter,Temperature,200,0.6503000689546602,0.010048160601056089,0.28803363854068187,0.011280572982781633,-0.00028317155719821045,0.001821166851939797,0.05943693762450582,0.001080012760991175
final_quarter,Fisher,200,0.6093795731692356,0.012094869208266466,0.27152550102975803,0.012717304488001966,-0.001182376510102308,0.001774715031362881,0.05833619481058596,0.0009037630533380079
final_half,Semantic,200,0.5043547939618794,0.013784810549457793,0.18994829304084587,0.01003092781076108,0.0014386362445025461,0.0018441294217861502,0.059195133759098295,0.0010027270857291858
final_half,Temperature,200,0.5352932339984176,0.011633877668289511,0.19372742599154635,0.009769176017185272,-0.0021389576382495976,0.0017951961559838636,0.0588570562979527,0.000898436139577237
final_half,Fisher,200,0.49199720240636063,0.014162177592399891,0.17953957532835244,0.010350369817008766,0.0027753872449949317,0.0018049418023686641,0.060041566423240406,0.0009274706926163118
all_blocks,Semantic,200,0.1432448711588581,0.01600472339389215,0.13186636197424464,0.009209450062892309,0.0009000355471091383,0.001829001195810375,0.05848492583048889,0.0011186997745532322
all_blocks,Temperature,200,0.15188250511362322,0.014892097405932806,0.13311425604447347,0.008227486855987544,0.0034815804358621304,0.0018892992343032093,0.05811175980537557,0.0008897465446837081
all_blocks,Fisher,200,0.128444127552865,0.016947022051830393,0.1254048347468169,0.008792877732051622,0.00047749072936781247,0.0016828376339511077,0.05863887010592219,0.0010440663388374327
