index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
0,final_quarter,Semantic,70,0.9216166564605022,0.5555555555555556,0.020160965794768608,0.06876456876456877
0,final_quarter,Temperature,70,0.8846645087918817,0.75,-0.035417723733706594,0.04294871794871794
0,final_quarter,Fisher,70,0.8609745429096316,0.2727272727272727,-0.01802117050126848,0.06940559440559439
1,final_quarter,Semantic,82,0.474450648120939,0.058823529411764705,0.003914846377379433,0.06889705882352941
1,final_quarter,Temperature,82,0.7689837942556134,0.5,0.015954332234085395,0.04933823529411765
1,final_quarter,Fisher,82,0.6148061079004364,0.2,0.013158324354327885,0.05926470588235294
20,final_quarter,Semantic,78,0.8618596593280137,0.6,0.013859558163355625,0.04476190476190476
20,final_quarter,Temperature,78,0.7599109751008485,0.6,-0.021166175596555335,0.0819047619047619
20,final_quarter,Fisher,78,0.8714450106855169,0.23076923076923078,-0.03671012531772026,0.054761904761904755
24,final_quarter,Semantic,81,0.7013775971093044,0.2,-0.0051987353206865376,0.04602941176470589
24,final_quarter,Temperature,81,0.7833559168925023,0.38461538461538464,-0.026087398373983738,0.052647058823529415
24,final_quarter,Fisher,81,0.8744354110207768,0.6363636363636364,0.013200090334236681,0.0672794117647059
31,final_quarter,Semantic,55,0.9251082251082253,0.7142857142857143,-0.0048845598845598855,0.07999999999999999
31,final_quarter,Temperature,55,0.8503607503607504,0.7142857142857143,-0.04037157287157288,0.05
31,final_quarter,Fisher,55,0.8811688311688313,0.5,0.016482683982683984,0.06545454545454545
45,final_quarter,Semantic,65,0.8042395104895105,0.5555555555555556,-0.04005681818181818,0.05128205128205128
45,final_quarter,Temperature,65,0.8798076923076923,0.5555555555555556,-0.01946022727272727,0.05641025641025641
45,final_quarter,Fisher,65,0.8631118881118881,0.5555555555555556,0.024621940559440558,0.06538461538461539
55,final_quarter,Semantic,104,0.6211565133895232,0.375,-0.01380241118105196,0.05329156223893067
55,final_quarter,Temperature,104,0.9114584444681533,0.6923076923076923,0.00328069988264163,0.08565408619588187
55,final_quarter,Fisher,104,0.8710551584337993,0.5714285714285714,0.014319321455243788,0.07462651727357611
57,final_quarter,Semantic,92,0.8140190804987439,0.5384615384615384,0.017704175207681517,0.08085655314757481
57,final_quarter,Temperature,92,0.8963827196646271,0.5384615384615384,-0.019106699751861043,0.04332645338837289
57,final_quarter,Fisher,92,0.8742659864679498,0.42857142857142855,0.03074534161490683,0.07008943928448572
60,final_quarter,Semantic,75,0.9455476529160739,0.7777777777777778,0.010103840682788051,0.0706959706959707
60,final_quarter,Temperature,75,0.741678520625889,0.6,-0.0016600284495021356,0.05904761904761905
60,final_quarter,Fisher,75,0.9320910384068278,0.6,0.02300853485064011,0.07058608058608058
64,final_quarter,Semantic,63,0.8181163594470047,0.4,-0.019897273425499233,0.05641025641025641
64,final_quarter,Temperature,63,0.8267569124423965,0.4,0.016023425499231952,0.046794871794871795
64,final_quarter,Fisher,63,0.8957373271889401,0.5555555555555556,0.00956461213517665,0.07307692307692308
66,final_quarter,Semantic,96,0.8700488334237656,0.6666666666666666,-0.024728024959305477,0.06448228414172685
66,final_quarter,Temperature,96,0.9061448724905046,0.6666666666666666,0.03615843733043951,0.06613347093223254
66,final_quarter,Fisher,96,0.8358925664677156,0.42857142857142855,-0.006059413998914813,0.06350189198486411
68,final_quarter,Semantic,81,0.8984643179765129,0.6363636363636364,-0.03808378500451671,0.045220588235294124
68,final_quarter,Temperature,81,0.8854787714543813,0.6363636363636364,0.027847786811201446,0.06558823529411764
68,final_quarter,Fisher,81,0.8646341463414634,0.6363636363636364,-0.02060862691960253,0.046397058823529416
73,final_quarter,Semantic,77,0.891292917608707,0.6,-0.07055313107944687,0.03428571428571429
73,final_quarter,Temperature,77,0.8831431726168567,0.6,-0.03490851254009148,0.0563003663003663
73,final_quarter,Fisher,77,0.7924443977075556,0.7777777777777778,-0.012056364687943636,0.06677655677655678
74,final_quarter,Semantic,77,0.8933172091066827,0.3333333333333333,-0.004607234870392762,0.06058608058608058
74,final_quarter,Temperature,77,0.8295914611704084,0.6,0.019986592355013412,0.05047619047619047
74,final_quarter,Fisher,77,0.8824333561175666,0.6,-0.025088069824911918,0.0826007326007326
78,final_quarter,Semantic,80,0.7957805907172997,0.3333333333333333,-0.0015588373183309898,0.06201465201465202
78,final_quarter,Temperature,80,0.8509845288326302,0.7777777777777778,-0.006632676980778243,0.059157509157509156
78,final_quarter,Fisher,80,0.7859587435536802,0.6,-0.03771683075480543,0.05963369963369963
91,final_quarter,Semantic,56,0.6211893369788106,0.5,-0.040673274094326736,0.08757575757575757
91,final_quarter,Temperature,56,0.5163362952836638,0.09090909090909091,-0.06444292549555708,0.046363636363636364
91,final_quarter,Fisher,56,0.6940533151059467,0.5,0.03938824333561176,0.05393939393939393
99,final_quarter,Semantic,117,0.8458990843561269,0.6,-0.04377182334517226,0.05223037831733483
99,final_quarter,Temperature,117,0.8209474141677531,0.5,-0.02505544815597415,0.06414455110107284
99,final_quarter,Fisher,117,0.8067481904419367,0.7142857142857143,-0.008127650646645394,0.029672501411631847
101,final_quarter,Semantic,174,0.8790125003559327,0.5652173913043478,0.01580990347105556,0.06826600581581606
101,final_quarter,Temperature,174,0.7646242774566474,0.5,-0.01492901278510208,0.06202364523522017
101,final_quarter,Fisher,174,0.8920561519405451,0.5652173913043478,0.0076306272957658225,0.04495989304812834
105,final_quarter,Semantic,155,0.6797621733105604,0.45454545454545453,-0.0077657826044922815,0.055457445368457606
105,final_quarter,Temperature,155,0.6974767168315555,0.5238095238095238,0.011708936225065261,0.05060596429895651
105,final_quarter,Fisher,155,0.7130901356707808,0.5238095238095238,0.02769907511842995,0.04544467397637586
106,final_quarter,Semantic,104,0.7811906540061881,0.6923076923076923,0.02391336818521285,0.07820802005012532
106,final_quarter,Temperature,104,0.8060599594580177,0.4666666666666667,0.0003451402965966105,0.05194235588972431
106,final_quarter,Fisher,104,0.7720260322202069,0.4666666666666667,-0.0002859276645684406,0.06058897243107769
108,final_quarter,Semantic,190,0.901876856189339,0.6521739130434783,0.010009141527466134,0.056713466713466706
108,final_quarter,Temperature,190,0.9324034344150078,0.6521739130434783,0.012988404694108748,0.05393568893568893
108,final_quarter,Fisher,190,0.7878955678900568,0.52,-0.006365827308235686,0.04089307795190148
110,final_quarter,Semantic,90,0.8456599580195087,0.6363636363636364,0.008528624933119311,0.05514705882352942
110,final_quarter,Temperature,90,0.8950158455776434,0.5,0.008768160678273042,0.05772058823529412
110,final_quarter,Fisher,90,0.869037329711487,0.5,-0.026956414372144705,0.04897058823529412
111,final_quarter,Semantic,51,0.8623529411764705,0.5,0.014846153846153851,0.0709090909090909
