checkpoint,method,n,mean_spearman,sem_spearman,mean_top10_jaccard,sem_top10_jaccard,mean_random_floor_spearman,sem_random_floor_spearman,mean_random_floor_top10_jaccard,sem_random_floor_top10_jaccard
final_quarter,Semantic,200,0.8622607000131335,0.005636681461706594,0.5035732551761963,0.012813032331700523,0.0004986493015459873,0.0017604306234613734,0.05967170860570421,0.0010095657692737342
final_quarter,Temperature,200,0.8662633533821493,0.0053962370789933725,0.5546572447160681,0.013052821438007338,0.0013568258544854328,0.001774086741882078,0.05891394017285332,0.0009341864503304317
final_quarter,Fisher,200,0.8572201416319186,0.0060139869077960725,0.5185478190110543,0.013831868077283009,0.002744889828370982,0.0018407496001684022,0.05858213878429317,0.0009042045931532125
final_half,Semantic,200,0.7758093145239543,0.008248570264906009,0.3994402448256937,0.014006930719645393,-0.0018884931926791422,0.0017994158426054738,0.05978098893398137,0.000957125947628944
final_half,Temperature,200,0.7958254825789295,0.008515032263586748,0.44586419381272324,0.014296323626527498,-0.002476305552977266,0.001711304000202553,0.058902246870180315,0.00097915396380843
final_half,Fisher,200,0.7736863345097444,0.009295522305182595,0.41285419624235414,0.01457507518143637,0.0016429007342501478,0.0018417769510597566,0.060308082482133415,0.000996630342877839
all_blocks,Semantic,200,0.20182533529598756,0.016665693229269737,0.16413083108450052,0.009141148500027814,0.001225285403753689,0.0018514468016861652,0.05862712543224831,0.0009746718007182953
all_blocks,Temperature,200,0.19596029549283928,0.016020754055224594,0.1725863436099504,0.008757047372795116,0.0028671424318201886,0.0018881919490263564,0.060314040704576556,0.0009995981423108406
all_blocks,Fisher,200,0.18173297619323742,0.017339084650355396,0.15613605981689643,0.00899709186391901,0.0012080916122147603,0.0016783523283979765,0.058265690753181776,0.0009684918743846525
