checkpoint,method,n,mean_spearman,sem_spearman,mean_top10_jaccard,sem_top10_jaccard,mean_random_floor_spearman,sem_random_floor_spearman,mean_random_floor_top10_jaccard,sem_random_floor_top10_jaccard
final_quarter,Semantic,200,0.8082839583413292,0.005655156915696566,0.5018316288193492,0.011541533631200281,0.0013606476705259568,0.0016148840908223325,0.05989312366348555,0.0009283577295627305
final_quarter,Temperature,200,0.8399803735989289,0.004802320724852344,0.5671397830780318,0.011929174145993851,0.000984770886840195,0.0016438244255460794,0.05640993695179807,0.0008978715013208587
final_quarter,Fisher,200,0.8115042308711173,0.0056357001169677545,0.5011502975295545,0.013098645225099006,-0.002695577172187891,0.0017830489329099227,0.05902775728113101,0.0009497159007259866
final_half,Semantic,200,0.6369545469432482,0.009581067378834364,0.34630268675982323,0.009862398933934575,-0.003882772989758684,0.0017608206593942382,0.05786580185424692,0.0009821414185768502
final_half,Temperature,200,0.688125712052227,0.008305762206613916,0.41004510976451086,0.010564398175234796,0.0004894715439465185,0.0018004640440457396,0.05965527723597432,0.0009634011175862305
final_half,Fisher,200,0.6444804682155307,0.009854803893311252,0.3874272306338858,0.01214400460173316,-2.2293826246347557e-05,0.0017282511015450361,0.059172763009790456,0.0009430655010797644
all_blocks,Semantic,200,0.1881984228777228,0.009904877370173874,0.1973567491104366,0.005216237171401855,0.0022966662376766363,0.001868998420454437,0.05881509623263061,0.0008794104073874739
all_blocks,Temperature,200,0.15859048212143892,0.010475673466243542,0.21078888429108475,0.005002640644143736,-8.072489960718327e-05,0.0016871974598394544,0.0579430197503174,0.0009484325351245746
all_blocks,Fisher,200,0.1489572790143779,0.010534287662588068,0.1826039622064978,0.005250639783319629,-0.0005373829421011342,0.0018736426835788376,0.05866658405913414,0.0009851695315156324
