index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
149,final_quarter,Temperature,84,0.82363065708211,0.5,-0.05840133643818972,0.0773529411764706
149,final_quarter,Fisher,84,0.8340184266477676,0.38461538461538464,-0.007110458641287835,0.03566176470588235
152,final_quarter,Semantic,180,0.7397841497165549,0.44,0.03901540170992932,0.05510408708938121
152,final_quarter,Temperature,180,0.8577486959474058,0.8,-0.03640719363766372,0.050490832696715046
152,final_quarter,Fisher,180,0.8339598958815602,0.6363636363636364,0.01948218566416659,0.05431054239877768
153,final_quarter,Semantic,66,0.8132136520196224,0.5555555555555556,0.004673833629057514,0.06346153846153847
153,final_quarter,Temperature,66,0.842605156037992,0.5555555555555556,0.024665483769961388,0.04358974358974359
153,final_quarter,Fisher,66,0.7298403089447866,0.5555555555555556,0.0097317607765369,0.055128205128205134
154,final_quarter,Semantic,77,0.9360113570639886,0.6,-0.013546979336453015,0.04868131868131868
154,final_quarter,Temperature,77,0.8963405016036594,0.6,0.0346259004153741,0.06952380952380952
154,final_quarter,Fisher,77,0.9254692675745307,0.45454545454545453,-0.017603449182396553,0.10058608058608058
158,final_quarter,Semantic,65,0.8204108391608391,0.5555555555555556,-0.03352928321678322,0.054195804195804186
158,final_quarter,Temperature,65,0.8289335664335664,0.16666666666666666,0.020533216783216783,0.05192307692307692
158,final_quarter,Fisher,65,0.8764423076923078,0.2727272727272727,-0.004285402097902087,0.04294871794871794
165,final_quarter,Semantic,61,0.829032258064516,0.75,0.005666314119513484,0.07564102564102564
165,final_quarter,Temperature,61,0.7236382866208354,0.75,-0.004087784241142249,0.07534965034965034
165,final_quarter,Fisher,61,0.8264939185616076,0.75,0.010309360126916975,0.06620046620046618
168,final_quarter,Semantic,79,0.7003407984420643,0.3333333333333333,0.031761197663096395,0.07615384615384616
168,final_quarter,Temperature,79,0.871178188899708,0.6,-0.0038096397273612486,0.047619047619047616
168,final_quarter,Fisher,79,0.6749026290165531,0.45454545454545453,0.047947906523855895,0.06391941391941391
171,final_quarter,Semantic,61,0.8783712321523002,0.5555555555555556,0.0056478053939714445,0.0747086247086247
171,final_quarter,Temperature,61,0.7704389212057112,0.5555555555555556,0.00020359598096245796,0.06491841491841492
171,final_quarter,Fisher,61,0.686832363828662,0.5555555555555556,-0.009843997884717084,0.05337995337995338
173,final_quarter,Semantic,147,0.860592070963891,0.5789473684210527,-0.0028972640518628774,0.05028735632183908
173,final_quarter,Temperature,147,0.907785476278627,0.7647058823529411,0.011529743330134717,0.06698349543177129
173,final_quarter,Fisher,147,0.8930592599868529,0.5789473684210527,-0.0032019509025379865,0.05060629026146267
174,final_quarter,Semantic,75,0.814736842105263,0.3333333333333333,-0.017682788051209104,0.04582417582417582
174,final_quarter,Temperature,75,0.9118634423897581,0.45454545454545453,0.0737041251778094,0.055714285714285716
174,final_quarter,Fisher,75,0.8633285917496443,0.45454545454545453,-0.028937411095305836,0.0783150183150183
175,final_quarter,Semantic,62,0.8454836191483468,0.75,-0.003341643373372616,0.07179487179487179
175,final_quarter,Temperature,62,0.9066757321648914,1.0,0.0030243509355090516,0.06410256410256411
175,final_quarter,Fisher,62,0.7587066555866132,0.16666666666666666,-0.024431517715494455,0.06794871794871796
179,final_quarter,Semantic,60,0.850347318699639,0.3333333333333333,-0.002909141428174495,0.06545454545454546
179,final_quarter,Temperature,60,0.8768546818560713,0.7142857142857143,-0.03716587941094749,0.07181818181818181
179,final_quarter,Fisher,60,0.9288135593220339,0.5,0.03240622395109753,0.04818181818181818
180,final_quarter,Semantic,117,0.873435837491945,0.7142857142857143,0.02257301922702273,0.06113079140539095
180,final_quarter,Temperature,117,0.7247973145109322,0.5,-0.0015825203434788452,0.07225861095426311
180,final_quarter,Fisher,117,0.8221238142336914,0.7142857142857143,-0.0019170825278364695,0.08184790038336948
188,final_quarter,Semantic,114,0.7712237500253135,0.8461538461538461,0.013612928049249712,0.052653867871259176
188,final_quarter,Temperature,114,0.7615763147769385,0.8461538461538461,-0.009967801381097994,0.07174477696216827
188,final_quarter,Fisher,114,0.7455782588444949,0.8461538461538461,-0.019792632793989594,0.05417843026538679
190,final_quarter,Semantic,87,0.7838630895968505,0.38461538461538464,-0.02034154698549245,0.06325630252100842
190,final_quarter,Temperature,87,0.8519173288619959,0.6363636363636364,0.00947273456295108,0.0773529411764706
190,final_quarter,Fisher,87,0.8262557410512501,0.5,-0.02383629802434934,0.05154411764705882
192,final_quarter,Semantic,84,0.8141540953730889,0.5,-0.020739090817049714,0.04933823529411765
192,final_quarter,Temperature,84,0.7380176166852284,0.38461538461538464,-0.01361040801862913,0.058529411764705885
192,final_quarter,Fisher,84,0.8257365596841147,0.6363636363636364,0.008908575478384124,0.04566176470588236
193,final_quarter,Semantic,53,0.7901144976616675,0.3333333333333333,0.008309143686502169,0.0609090909090909
193,final_quarter,Temperature,53,0.8899371069182389,0.5,0.015594258990485405,0.05636363636363636
193,final_quarter,Fisher,53,0.7620545073375261,0.09090909090909091,-0.012868892114175131,0.061818181818181814
195,final_quarter,Semantic,55,0.7497113997114,0.3333333333333333,-0.00305555555555556,0.05636363636363636
195,final_quarter,Temperature,55,0.762842712842713,0.3333333333333333,0.009310966810966805,0.07181818181818181
195,final_quarter,Fisher,55,0.7507215007215008,0.3333333333333333,-0.0383874458874459,0.045454545454545456
196,final_quarter,Semantic,97,0.8816010940458656,0.6666666666666666,-0.02455357142857143,0.06652906776745784
196,final_quarter,Temperature,97,0.8356958762886597,0.8181818181818182,0.007424915842625714,0.052098383212934286
196,final_quarter,Fisher,97,0.8566957710919418,0.6666666666666666,0.024728460972017675,0.0632610939112487
199,final_quarter,Semantic,134,0.9577500966346214,0.6470588235294118,-0.016271773962268858,0.054860398860398854
199,final_quarter,Temperature,134,0.8975298943877107,0.6470588235294118,-0.007577151834810914,0.062071225071225054
199,final_quarter,Fisher,134,0.883898801730695,0.75,0.029675432361999533,0.059150997150997156
201,final_quarter,Semantic,215,0.7939747397908666,0.6923076923076923,0.010981489531261318,0.040832725603003536
201,final_quarter,Temperature,215,0.8844997464319352,0.6296296296296297,0.02239036199859934,0.05827350565864463
201,final_quarter,Fisher,215,0.8395831823999613,0.6923076923076923,-0.007214796300321185,0.06455107610524514
