index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
2,final_quarter,Semantic,101,0.8976354105998834,0.375,0.009463016889924286,0.06824561403508772
2,final_quarter,Temperature,101,0.8475131042516015,0.5714285714285714,0.04495165987186954,0.06404761904761906
2,final_quarter,Fisher,101,0.8102038439138032,0.375,0.03358765288293535,0.048053467000835424
19,final_quarter,Semantic,76,0.7825017088174984,0.3333333333333333,0.02168831168831169,0.06190476190476189
19,final_quarter,Temperature,76,0.7866575529733424,0.45454545454545453,-0.004056049213943953,0.04380952380952381
19,final_quarter,Fisher,76,0.8088038277511961,0.45454545454545453,0.030848940533151063,0.05095238095238095
30,final_quarter,Semantic,72,0.7915621583381569,0.3333333333333333,-0.03868415975303878,0.06285714285714286
30,final_quarter,Temperature,72,0.5866615216412632,0.14285714285714285,0.011481445752138405,0.07344322344322343
30,final_quarter,Fisher,72,0.9113769374236287,0.3333333333333333,0.03152775098077047,0.04476190476190476
31,final_quarter,Semantic,104,0.8424410540915397,0.5714285714285714,-0.010128027312493333,0.054323308270676704
31,final_quarter,Temperature,104,0.8154059532700311,0.29411764705882354,0.013301504320921798,0.05122807017543861
31,final_quarter,Fisher,104,0.7677691240798038,0.29411764705882354,0.0076378960844980266,0.06618629908103593
36,final_quarter,Semantic,79,0.9290652385589094,0.7777777777777778,0.029942794547224937,0.05201465201465202
36,final_quarter,Temperature,79,0.9070107108081792,0.6,0.05347857838364169,0.04476190476190476
36,final_quarter,Fisher,79,0.8696445959104188,0.3333333333333333,0.017143378773125606,0.059157509157509156
41,final_quarter,Semantic,97,0.930912055543867,0.8181818181818182,0.021097859246791494,0.06613347093223254
41,final_quarter,Temperature,97,0.9382758257942351,0.8181818181818182,0.017248974332000837,0.06459838321293429
41,final_quarter,Fisher,97,0.9699137386913527,0.8181818181818182,0.002620713233747111,0.05582645338837289
46,final_quarter,Semantic,76,0.9270813397129186,0.6,-0.003544771018455238,0.06190476190476191
46,final_quarter,Temperature,76,0.6863704716336295,0.3333333333333333,-0.016229665071770333,0.04428571428571428
46,final_quarter,Fisher,76,0.7072317156527683,0.6,0.0515434039644566,0.058571428571428566
